TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,PCA1,PCA2
1828,277,10831.836291360092,1112,1,8,322,583,94,1,987.4727544395022,0,11801.264860547164,1.7271441635919087,48052272.80681172,96,1,305.47884626737846,-503.8851737263575
1829,19,27084.167218246715,529,1,29,487,576,41,1,951.8954416292626,0,12290.913667967025,1.7271441635919087,36045494.89410877,49,1,-102.18505685571745,-919.8466570709963
1830,391,58359.98005617596,2008,1,25,292,416,19,2,685.0655955524657,1,7114.626275242781,1.7271441635919087,11138762.062213387,236,0,936.659533434158,130.470878727304
1831,397,40522.696598165174,2037,1,11,254,127,66,1,1076.4160364651011,1,3197.435815883894,1.7271441635919087,10268284.021610836,77,0,957.9114761400954,149.42743762941433
1832,380,40251.24063979583,1317,0,22,528,52,28,1,471.60171869102805,3,5086.081215931928,1.7271441635919087,29123558.35169829,270,1,451.66043297186866,-363.13096606204465
1833,165,39139.14687486341,1722,1,34,302,321,0,1,418.2357494756686,3,10961.86690497026,1.7271441635919087,6522252.620392422,138,0,739.0112393683623,-76.05341716963584
1834,344,630.3462429641322,2003,1,16,156,579,70,1,809.5861903883042,0,9702.769971604903,1.7271441635919087,54271711.45651495,313,0,935.7032395319059,124.59638471347806
1835,151,75120.19632452779,1545,1,18,368,562,56,1,1272.091256921419,2,7044.676445611372,1.7271441635919087,29145711.29435084,40,0,616.6609341133078,-202.28783974224825
1836,195,16675.43659948276,590,1,4,648,91,24,1,685.0655955524657,0,7744.17474192546,1.7271441635919087,43389195.38342888,35,1,-55.23804035514286,-882.6570523329543
1837,217,34769.58160949895,1796,1,13,266,492,57,0,934.1067852241428,1,3617.134793672346,1.7271441635919087,31115178.099149756,343,0,793.0022012988718,-25.58790263747864
1838,251,40537.29100452911,1593,0,34,416,35,95,2,1218.7252877060596,0,8513.622867870956,1.7271441635919087,31389515.77277305,291,0,650.7427220896163,-172.1242646428346
1839,33,237830.3139948524,1452,0,1,607,13,11,0,1005.261410844622,0,3966.8839418293896,1.7271441635919087,58256042.99788666,128,1,554.7155297104198,-274.2208032248948
1840,2,69758.21142641523,67,1,8,481,211,88,0,1272.091256921419,0,4946.181556669111,1.7271441635919087,52603337.46382462,14,1,-420.0288600402289,-1256.9164353733538
1841,134,200229.2854387904,54,1,23,430,193,69,0,418.2357494756686,3,2288.0880306755807,1.7271441635919087,2059214.7090957225,42,1,-429.6374413414071,-1266.1545260599132
1842,333,256759.25904888613,654,1,8,616,489,79,0,1111.9933492753407,1,9842.66963086772,1.7271441635919087,19327979.529992327,42,1,-6.491324644647193,-839.2290993589913
1843,261,81022.17425810623,674,1,2,635,379,1,1,1254.3026005162992,0,1168.8907565730415,1.7271441635919087,34882660.41314793,154,1,8.305384946858794,-826.6001708455517
1844,351,2851.614891556218,1104,1,21,485,483,42,0,1449.9778209726169,2,14039.659408752243,1.7271441635919087,15779803.547922473,234,1,310.7006737743475,-521.1581415658555
1845,301,186370.43715559036,1747,1,7,4,516,15,2,1200.9366313009398,2,14599.258045803512,1.7271441635919087,16186317.845928676,106,0,763.5054354559581,-64.83927791156532
1846,296,30405.854106680075,1625,1,36,638,181,9,1,951.8954416292626,0,12640.66281612407,1.7271441635919087,44420789.279837206,64,0,680.3840140984114,-154.37233445684615
1847,297,147876.23093005506,305,1,10,319,15,20,1,969.6840980343824,2,12920.462134649704,1.7271441635919087,20861524.78544697,226,1,-250.8277433155056,-1092.0372581290255
1848,152,108839.11278778106,346,1,24,145,426,72,0,862.9521596036636,0,6485.077808560103,1.7271441635919087,5190189.938429094,116,1,-220.10340972752897,-1062.5103403212813
1849,199,4459.918472862703,2260,1,41,120,490,93,1,934.1067852241428,1,2707.787008464033,1.7271441635919087,9660560.161730513,171,0,1128.6417982328496,295.4644312707099
1850,3,4138.841532855974,796,1,23,96,181,83,1,809.5861903883042,1,6974.726615979964,1.7271441635919087,3981177.4925023755,247,1,98.4529855599792,-746.33365492963
1851,233,49311.44811053147,1183,1,22,651,339,49,0,756.2202211729448,0,9632.820141973494,2.329686416355792,55862238.13664454,111,1,372.9764401412074,-471.36013367752474
1852,300,21608.3459504954,849,1,15,387,275,69,0,1040.8387236548617,2,7184.57610487419,1.7271441635919087,11054752.487435937,205,1,136.58952762880995,-708.6466002102391
1853,84,59113.05142455541,1299,0,9,58,277,65,2,1129.7820056804605,0,13829.809919858017,1.7271441635919087,47385578.437616855,145,1,454.7694644514893,-390.5723944287726
1854,478,44168.37930787807,1449,1,19,350,254,76,2,774.0088775780646,0,14389.408556909286,1.7271441635919087,56054711.32676837,127,1,559.7266381216712,-283.3236583702362
1855,284,7215.342394375089,2040,1,37,140,300,70,0,862.9521596036636,0,2358.0378603069894,1.7271441635919087,31001449.25975744,320,0,976.6951332266719,134.70583424494544
1856,132,14772.326009624634,1582,1,4,659,233,88,1,898.5294724139032,1,10402.268267918991,1.7271441635919087,23550533.20819815,213,0,657.8797228828109,-192.79788093290267
1857,128,210494.99087518768,306,0,29,222,155,23,0,436.02440588078844,3,6834.8269567171465,1.7271441635919087,1514556.532787887,68,1,-241.59377546683163,-1098.4403860438845
1858,388,39679.13991032928,2068,1,20,616,77,20,2,382.658436665429,3,7184.57610487419,1.7271441635919087,4224976.8666592175,197,0,999.7861612596,151.53460551031583
1859,28,34439.74802567384,1285,1,28,53,368,40,0,364.86978026030926,3,21034.642371893115,1.7271441635919087,2851065.403945562,121,1,449.67014696681986,-404.63189028723326
1860,225,3525.8764655703726,2080,1,7,151,388,36,0,649.488282742226,1,1028.9910973102249,2.9322286691196755,10856195.038414584,45,0,1009.8844698083742,159.81497566947337
1861,129,26068.396535316304,140,0,15,99,279,38,2,934.1067852241428,1,20195.244416316207,1.7271441635919087,20465111.91727706,174,1,-356.40420215126915,-1218.4812296817247
1862,230,1993.463797356387,1165,1,15,6,114,63,0,489.3903750961478,3,15648.505490274643,1.7271441635919087,5040033.548970793,99,1,365.6110210889867,-491.7426942215174
1863,16,30502.1771886821,180,1,3,620,3,94,0,613.9109699319864,1,2427.987689938398,1.7271441635919087,25333767.08840917,191,1,-324.50787213678495,-1194.0173494484127
1864,69,46048.138847553884,386,1,28,606,136,9,0,1289.8799133265388,2,9632.820141973494,1.7271441635919087,15622743.86471505,127,1,-178.7266677727066,-1047.622833703266
1865,126,147741.96239150676,24,1,32,416,445,57,0,1254.3026005162992,2,12640.66281612407,1.7271441635919087,9854866.429855514,292,1,-434.37055447023795,-1303.6011206547253
1866,71,9363.639011147461,2201,1,18,298,425,71,0,862.9521596036636,0,4386.582919617842,1.7271441635919087,42962517.227409706,61,0,1100.9131040936497,240.525266351987
1867,348,2518.862426458328,1789,1,1,514,420,21,0,934.1067852241428,0,11521.46554202153,1.7271441635919087,24478655.70168885,107,0,810.1492855941199,-51.464377510959125
1868,207,80905.4190071947,277,0,32,23,496,18,0,987.4727544395022,2,5086.081215931928,1.7271441635919087,6765427.967995672,333,1,-256.0344794650241,-1124.9541500975354
1869,391,42846.12609130485,647,1,22,171,167,39,0,1254.3026005162992,2,16697.752934745775,1.7271441635919087,20656415.057612892,301,1,4.505071497592098,-863.6189628094036
1870,434,108132.74351976623,2204,1,11,555,374,93,2,649.488282742226,1,1448.6900750986763,1.7271441635919087,19578760.201217487,129,0,1104.1759339136481,241.05511976271572
1871,61,163422.19258892685,528,1,2,71,160,39,0,1111.9933492753407,0,6764.877127085738,1.7271441635919087,38399596.06587853,295,1,-76.14155550638907,-951.0568819449842
1872,201,125561.38359958662,481,1,19,188,425,53,1,507.1790315012676,3,15368.706171749009,1.7271441635919087,2782539.488029138,306,1,-108.79124014377135,-983.5762687716332
1873,389,11021.563574091357,235,1,40,61,250,93,1,631.6996263371062,0,9422.970653079268,1.7271441635919087,24254708.172268182,94,1,-282.4924279557579,-1158.1913190905875
1874,254,23397.620170714777,690,0,32,230,214,60,2,1058.6273800599815,2,1658.5395639929025,1.7271441635919087,8700768.320644973,149,1,40.03330600506956,-837.1469243532457
1875,142,38966.93287976887,1469,1,5,95,432,61,1,685.0655955524657,1,7184.57610487419,1.7271441635919087,36327554.89633278,49,1,590.4089588225049,-284.52629521012955
1876,167,40134.48538888429,1505,1,5,117,8,78,2,969.6840980343824,1,9772.719801236311,3.534770921883559,18018147.794000745,193,1,615.4756824788726,-261.32879216075844
1877,281,59772.718592205616,1851,1,7,86,360,11,1,1023.0500672497418,2,2707.787008464033,1.7271441635919087,26320158.06134161,202,0,859.4166707714351,-14.485049522113783
1878,45,219490.98295792198,1694,1,6,534,99,99,1,1432.189164567497,2,2008.288712149946,1.7271441635919087,20030009.40278438,285,0,752.1283239049847,-129.6512429937359
1879,455,542.779804780489,2506,1,2,510,101,35,0,969.6840980343824,1,2288.0880306755807,1.7271441635919087,8614886.666206745,51,0,1323.018151247042,448.25995556730146
1880,71,75365.38235144204,1269,1,20,463,544,9,2,1236.5139441111794,0,2078.2385417813543,1.7271441635919087,52018312.56983124,232,1,454.2779077908797,-430.6004848453628
1881,249,224368.43356475164,841,1,38,73,274,84,0,1165.3593184907002,0,10961.86690497026,1.7271441635919087,7032004.311358655,340,1,150.2571236349454,-734.6444829547336
1882,316,53505.88049952861,855,1,36,188,84,31,2,1005.261410844622,0,8723.472356765182,1.7271441635919087,2042521.9987871125,121,1,161.36775601987097,-725.7598067159989
1883,457,54153.87214208767,1646,0,32,430,208,20,2,1005.261410844622,0,8373.723208608139,1.7271441635919087,36595067.27952615,187,0,719.2482544953243,-164.37781407656877
1884,69,132029.62450008604,2317,1,13,19,506,45,0,1147.5706620855804,2,11731.315030915755,4.137313174647442,11562437.090443393,75,0,1194.443028538645,310.9014670502217
1885,358,42358.672918749166,1253,1,6,208,450,64,1,1058.6273800599815,0,2218.138201044172,1.7271441635919087,44949222.76575162,220,1,443.75518278619506,-443.9725615299244
1886,443,21459.483005583177,676,1,13,416,304,52,0,756.2202211729448,0,2218.138201044172,1.7271441635919087,49629343.91437948,324,1,37.61405205541064,-854.6398675650946
1887,204,21929.42289050215,1687,0,41,309,133,64,2,1272.091256921419,2,5086.081215931928,3.534770921883559,15294193.884248368,125,0,752.325503628874,-139.4924028018819
1888,179,6762.915797092861,808,1,10,437,549,64,1,827.374846793424,0,5225.980875194747,1.7271441635919087,29068488.00834371,279,1,134.2222191970002,-762.8260916466529
1889,211,227363.20575063268,1089,1,2,123,280,44,1,1147.5706620855804,0,6904.776786348555,1.7271441635919087,27546448.242470935,189,1,331.612023175305,-564.407986362052
1890,465,230909.6464970708,970,1,24,177,547,95,2,542.7563443115073,3,13899.759749489425,1.7271441635919087,3849780.9013114637,262,1,247.072164469354,-647.3942630662109
1891,446,118900.49653508316,1854,0,24,277,148,65,1,1094.204692870221,1,7324.475764137007,1.7271441635919087,16769353.655282477,78,0,871.3347026769504,-22.405022589578543
1892,190,224295.46153293192,1682,1,13,57,56,20,0,1040.8387236548617,0,2008.288712149946,1.7271441635919087,49924664.48086733,152,0,751.3410334440825,-146.5288117231256
1893,373,1634.4414008033907,1984,0,1,158,565,98,2,418.2357494756686,3,9562.870312342086,1.7271441635919087,3169084.9363203635,3,0,965.0870113175072,69.8631436550543
1894,141,131013.85381715563,1518,0,1,573,185,29,1,987.4727544395022,0,6275.228319665877,1.7271441635919087,51772329.10273682,66,1,639.8249488338658,-264.8301972004735
1895,493,14795.677059806947,350,1,1,543,241,29,2,418.2357494756686,3,10332.318438287582,1.7271441635919087,3292720.1972509674,120,1,-184.91119681379337,-1092.3197237629809
1896,166,23015.246723979475,2479,0,18,308,400,66,1,916.318128819023,1,10332.318438287582,1.7271441635919087,9644491.477975495,248,0,1316.8131072910799,416.9005663211683
1897,83,205457.00179835467,1046,1,42,340,345,32,0,382.658436665429,3,12990.411964281113,1.7271441635919087,4831569.678411153,290,1,308.30496298235107,-601.3823410647918
1898,142,39282.17205723004,166,1,1,402,188,70,2,489.3903750961478,3,12500.763156861252,1.7271441635919087,3062181.3873579735,35,1,-310.41118813163916,-1226.7692626629873
1899,183,253671.08266227582,83,0,36,249,289,23,2,916.318128819023,1,8443.673038239547,1.7271441635919087,15336783.696531087,214,1,-369.5434924357935,-1285.6372562741972
1900,334,15729.719067099277,618,1,16,52,568,54,1,471.60171869102805,3,5016.13138630052,1.7271441635919087,3753017.783844957,325,1,6.334454153582783,-904.6530166593545
1901,379,52545.56856078118,1671,1,15,566,446,52,0,1432.189164567497,2,8583.572697502364,1.7271441635919087,28518759.61628793,235,0,750.7144408574125,-159.09619176117076
1902,332,341298.8173526607,1074,0,30,677,37,4,2,1343.2458825418983,2,2707.787008464033,1.7271441635919087,5409730.28031501,210,1,331.15256094848587,-585.3620099594067
1903,2,112414.74234694702,873,1,13,282,280,31,0,1076.4160364651011,2,959.0412676788153,1.7271441635919087,30826253.804836225,13,1,191.8894268921042,-728.735488220961
1904,373,66734.25042780631,1439,1,15,158,359,24,2,1307.6685697316586,2,4386.582919617842,1.7271441635919087,17186437.403040156,78,1,588.3988438041317,-325.4180651485271
1905,215,12215.386014661864,1526,1,16,607,1,39,0,898.5294724139032,1,1798.4392232557198,1.7271441635919087,15387836.868946908,340,1,651.7709012468238,-267.4940817886064
1906,276,6065.303172896402,620,1,26,601,197,36,0,400.4470930705488,3,16907.60242364,1.7271441635919087,5945223.0666169515,225,1,14.324427721957136,-909.9440968385218
1907,182,141641.50053137873,978,1,33,295,517,18,1,1236.5139441111794,0,5505.780193720381,1.7271441635919087,31371419.002718855,21,1,267.8010316727564,-655.2201055400799
1908,451,144682.9748176244,1131,1,15,483,91,8,2,631.6996263371062,0,7814.124571556868,1.7271441635919087,21580559.38182444,2,1,374.8896267112484,-547.8522962305806
1909,149,88293.1075086225,170,1,7,29,406,39,1,418.2357494756686,3,20475.043734841845,1.7271441635919087,2192054.3616918176,182,1,-301.4875569024439,-1230.3225188211916
1910,361,58409.60103781337,912,1,11,643,166,77,2,1289.8799133265388,0,6345.178149297286,1.7271441635919087,6473617.550871773,143,1,222.7757888242429,-705.2619614842964
1911,378,11666.63633537762,1977,1,20,649,333,99,2,524.9676879063875,1,3617.134793672346,1.7271441635919087,2858163.705992684,146,0,973.9325139863697,50.47411010571974
1912,74,150894.35416611843,2442,1,37,588,377,48,0,560.545000716627,1,2707.787008464033,1.7271441635919087,5425915.969048829,286,0,1303.536016443695,378.35115904668055
1913,286,12536.46295466861,281,1,14,582,334,54,0,898.5294724139032,1,9632.820141973494,1.7271441635919087,19822871.588651128,1,1,-218.75949304827486,-1154.6698040358428
1914,342,40531.453241983545,2139,1,29,536,282,68,0,524.9676879063875,3,5925.479171508833,1.7271441635919087,3906645.32100762,183,0,1089.8308894245336,163.10843023108447
1915,32,28129.12671390501,1371,1,6,336,415,31,2,418.2357494756686,3,9283.070993816451,1.7271441635919087,6400996.460697395,59,1,551.2577850448495,-383.2535833966046
1916,368,27484.05395261874,11,1,22,604,550,91,2,1236.5139441111794,2,10682.067586444626,1.7271441635919087,21353920.737891402,90,1,-407.3915833389592,-1347.2609407660184
1917,377,417029.19197515945,165,1,27,14,480,85,1,1183.14797489582,0,11241.666223495895,1.7271441635919087,6749515.290879052,187,1,-300.77949025719613,-1238.0484777713602
1918,458,23453.078914897756,2336,0,19,152,496,25,2,951.8954416292626,0,7744.17474192546,1.7271441635919087,57720160.19498873,43,0,1230.0254250379405,302.24540556448386
1919,29,22740.871884337354,859,1,6,651,294,10,0,1023.0500672497418,0,9353.02082344786,1.7271441635919087,28765952.13482994,248,1,193.7191495793702,-750.5024174094938
1920,426,68514.76800420732,512,1,17,435,48,39,2,382.658436665429,3,20894.742712630297,1.7271441635919087,4810040.762312196,345,1,-53.969438187465585,-996.0713051472078
1921,239,4652.564636866755,929,1,19,504,470,43,1,507.1790315012676,1,8513.622867870956,1.7271441635919087,25790125.507383607,70,1,243.39069864945418,-700.1248231391488
1922,493,70984.14156098642,1054,1,17,427,36,31,0,1111.9933492753407,0,10402.268267918991,1.7271441635919087,3451768.9650979666,257,1,329.15969725874425,-612.4772963972293
1923,63,36193.99567061976,1344,1,17,253,44,19,2,1449.9778209726169,2,16068.204468063095,1.7271441635919087,19724314.394843042,207,1,536.5130092942152,-409.2768934893119
1924,486,38053.32304138606,1594,1,19,611,231,39,0,969.6840980343824,1,9213.121164185042,1.7271441635919087,27957135.718054287,198,0,712.1634938125142,-230.2350598857799
1925,60,40674.47842435018,1256,1,9,179,390,10,2,418.2357494756686,3,4946.181556669111,1.7271441635919087,912136.898613103,174,1,476.1436784903392,-471.6840534445376
1926,25,11771.71606119801,2059,1,32,379,311,52,2,489.3903750961478,3,12570.712986492661,1.7271441635919087,4827201.492536003,24,0,1044.0337994474683,96.73088409063116
1927,199,27107.51826842902,1948,1,39,455,498,39,2,418.2357494756686,3,10472.2180975504,1.7271441635919087,3133398.4177867686,350,0,964.7309893161248,18.507473775384895
1928,372,81354.92672320412,1155,1,26,473,171,10,1,1076.4160364651011,1,7604.2750826626425,1.7271441635919087,5555830.497174957,319,1,405.43383528778827,-545.2541570851985
1929,265,33581.596931474014,2232,1,32,9,5,80,0,951.8954416292626,0,12151.014008704207,1.7271441635919087,52222720.26779252,318,0,1163.8448543351558,217.79360158261915
1930,235,88631.69773626597,418,0,38,429,236,51,1,524.9676879063875,1,819.1416084159979,1.7271441635919087,10930571.203270944,54,1,-110.68111847442287,-1069.8632909643613
1931,68,9401.584467693712,762,1,5,395,576,22,0,969.6840980343824,1,5295.930704826155,1.7271441635919087,21635278.710242618,190,1,133.20864441133722,-826.0740022497669
1932,280,33254.68222892169,2169,0,40,424,464,30,2,524.9676879063875,1,9562.870312342086,1.7271441635919087,18587377.015856303,193,0,1123.8677070095498,172.28162775301627
1933,333,216954.47513186873,1139,1,36,658,217,55,2,524.9676879063875,1,2637.837178832624,1.7271441635919087,30692361.10743094,218,1,399.0469138101646,-560.3987729716367
1934,49,75254.46486307606,382,1,5,141,220,13,0,507.1790315012676,3,5715.629682614607,1.7271441635919087,4405983.56886077,179,1,-133.5190211837985,-1098.8816692305318
1935,324,110829.78981582285,43,1,13,633,391,94,0,1111.9933492753407,0,16837.652594008592,1.7271441635919087,29751836.086187582,48,1,-370.98707236624364,-1338.7895692540187
1936,62,167237.17041246145,1778,1,42,224,45,47,2,969.6840980343824,2,8443.673038239547,1.7271441635919087,15707299.462726895,19,0,852.0939875157949,-110.28414754124181
1937,228,7977.170406572903,1487,0,2,377,248,27,2,1414.4005081623773,2,11521.46554202153,1.7271441635919087,27679755.914982226,31,1,647.413017053417,-316.0944638979067
1938,357,60303.95498385314,1528,1,32,530,362,4,2,400.4470930705488,3,11241.666223495895,1.7271441635919087,5862968.566521482,92,1,676.6226067918981,-286.86798139996375
1939,358,156052.01737513577,2426,1,23,312,505,42,2,898.5294724139032,1,8163.873719713912,1.7271441635919087,14267748.206907183,319,0,1308.6084468685801,350.3479333326842
1940,194,125406.68289212884,1015,1,33,38,514,27,1,1023.0500672497418,2,5156.031045563337,1.7271441635919087,13551326.721722888,241,1,315.51109308661785,-651.9403921331718
1941,355,105733.42311353405,719,1,33,326,219,27,0,1183.14797489582,2,11801.264860547164,1.7271441635919087,27547033.267364927,241,1,107.3731510345026,-863.4297332539549
1942,493,244692.60386717826,2246,1,31,184,348,1,1,489.3903750961478,3,15228.806512486191,1.7271441635919087,23455525.165413626,49,0,1183.353290245,221.05291527249375
1943,211,34521.47670131192,634,0,1,272,590,90,2,596.1223135268666,0,5225.980875194747,1.7271441635919087,53416639.07145422,126,1,50.44136434750908,-924.3663645441364
1944,163,39781.30075487688,1472,1,1,509,199,49,0,898.5294724139032,0,9283.070993816451,1.7271441635919087,36707665.07079008,189,1,642.1127488277659,-332.543524350636
1945,295,54326.086137182196,1458,1,0,644,335,4,1,987.4727544395022,2,1728.489393624311,1.7271441635919087,23857086.252650682,257,1,632.4760692366956,-342.21390226232853
1946,117,33438.57174910738,1792,1,8,5,157,35,2,720.6429083627052,1,19215.946801476486,1.7271441635919087,21772759.560331065,142,0,867.5870622030118,-106.4335924749645
1947,404,103906.20343676841,2279,1,13,274,453,13,2,1272.091256921419,0,6834.8269567171465,1.7271441635919087,26186694.38219192,116,0,1210.926842990905,240.6782408936275
1948,98,65744.74967633099,159,1,14,406,140,85,1,987.4727544395022,0,2707.787008464033,1.7271441635919087,32769901.510980234,354,1,-280.72658070123316,-1267.6433636040883
1949,240,215448.33239510984,1322,1,42,617,128,31,0,1111.9933492753407,2,6555.027638191512,1.7271441635919087,18118226.052533213,284,1,539.4557999360688,-442.60422429841196
1950,377,65452.861549052126,1301,1,13,382,505,17,0,524.9676879063875,3,6834.8269567171465,1.7271441635919087,6768860.114040433,112,1,524.617428235423,-455.5530797552779
1951,384,162955.17158528065,1871,1,38,180,288,75,0,1272.091256921419,0,3826.9842825665723,1.7271441635919087,20430751.45516985,206,0,925.6330969350859,-52.35806983611294
1952,345,437128.6084195814,395,1,22,137,237,91,2,631.6996263371062,1,6764.877127085738,1.7271441635919087,3784609.1281205975,14,1,-112.87905097610974,-1100.6484295422954
1953,271,8307.003990398007,2108,1,4,436,228,56,0,1147.5706620855804,2,11591.415371652938,1.7271441635919087,23212973.844363965,140,0,1095.8509438540193,113.25336710919714
1954,228,90809.18316576621,2234,1,11,390,562,67,1,685.0655955524657,0,11731.315030915755,1.7271441635919087,38860517.67902612,268,0,1185.340445480733,202.9724276830176
1955,444,23759.561448540557,454,1,18,666,1,63,2,969.6840980343824,0,8233.82354934532,1.7271441635919087,37691949.95410414,211,1,-68.84855787735546,-1062.2471422468354
1956,244,7915.873899844349,2302,0,11,16,211,31,1,1218.7252877060596,0,8163.873719713912,1.7271441635919087,20453684.43101439,241,0,1232.9419104372562,249.1989730851103
1957,297,246983.92566631731,55,0,28,152,533,25,1,1343.2458825418983,2,12920.462134649704,1.7271441635919087,6645731.874684626,286,1,-349.20443413297517,-1344.7566062723745
1958,22,17732.071620232215,926,1,14,661,247,18,0,524.9676879063875,3,4036.8337714607983,1.7271441635919087,3128874.2252732203,227,1,268.709641208937,-730.6543622462668
1959,268,221773.5481132426,1163,1,35,320,191,8,0,1111.9933492753407,1,8093.923890082503,1.7271441635919087,28209047.43740784,121,1,433.89769880662993,-561.4826086063109
1960,372,88304.78303371364,381,1,5,492,273,88,0,436.02440588078844,3,19985.39492742198,1.7271441635919087,4109297.9442869257,285,1,-116.87270240858311,-1116.7159565912473
1961,272,122315.58762424576,1658,1,2,376,441,50,2,1076.4160364651011,0,11381.565882758712,1.7271441635919087,41819924.60778104,140,0,784.4605251226888,-210.79679299837863
1962,422,34757.9060844078,958,0,19,426,511,81,1,613.9109699319864,0,2288.0880306755807,1.7271441635919087,52893821.82452213,47,1,291.59472120975875,-707.2104640095454
1963,218,141548.09633064948,1966,1,27,45,125,91,0,1289.8799133265388,2,8163.873719713912,1.7271441635919087,12243835.085307283,36,0,1002.101793373525,5.451440508152855
1964,365,23336.323663986223,325,1,23,584,334,98,0,720.6429083627052,0,10262.368608656174,1.7271441635919087,38680096.00171856,353,1,-153.2860645040114,-1159.2794342795426
1965,185,10989.45588009068,816,1,24,543,174,93,0,1378.8231953521376,2,18376.548845899582,1.7271441635919087,30979179.312126093,72,1,195.19942130583172,-812.8157596352326
1966,289,25939.96575931361,2388,1,7,634,239,61,1,916.318128819023,1,4526.482578880659,1.7271441635919087,14643373.190510532,53,0,1303.2723994356809,302.67713432012056
1967,201,292719.876329641,1309,1,30,214,562,50,2,596.1223135268666,0,3966.8839418293896,1.7271441635919087,37968666.72896301,319,1,542.1891644880591,-462.4718696422493
1968,15,206177.96547273343,1719,1,42,545,494,25,2,1094.204692870221,0,8793.42218639659,1.7271441635919087,19518502.637136173,354,0,833.962840622991,-173.98805475647197
1969,187,43073.79883058235,1427,1,41,159,547,1,2,1005.261410844622,2,8793.42218639659,4.137313174647442,15946808.654327784,75,1,627.4576817404384,-379.9601470264668
1970,4,34416.39697549153,2195,1,8,316,128,63,2,1307.6685697316586,2,15928.304808800278,1.7271441635919087,19039133.238997996,14,0,1170.8405667161671,161.5280968661806
1971,188,31357.40940160914,99,1,20,457,552,62,1,1058.6273800599815,2,6205.278490034468,1.7271441635919087,5115813.773572737,38,1,-305.56206936318335,-1324.2016697636147
1972,475,317842.687444532,594,1,4,532,42,52,0,1432.189164567497,2,7324.475764137007,1.7271441635919087,9808220.444974443,340,1,40.756094656009054,-974.4473623309743
1973,402,170879.93424090155,12,1,19,314,75,50,0,453.81306228590825,3,2987.5863269896677,1.7271441635919087,17459215.010279473,305,1,-368.75694446024454,-1388.0289217083211
1974,193,171046.31047345052,1075,0,6,171,306,92,1,1023.0500672497418,2,8583.572697502364,1.7271441635919087,25438291.53613599,96,1,382.72436183986224,-634.2587143268147
1975,256,23418.052339624293,2240,1,7,13,194,54,1,1040.8387236548617,2,9912.619460499129,1.7271441635919087,6304038.334932892,38,0,1203.3566371288891,191.96296532813432
1976,5,50832.18525365431,1877,0,1,469,453,43,2,400.4470930705488,3,20265.194245947616,1.7271441635919087,5817687.639726396,61,0,951.745891365653,-67.38066043776396
1977,290,98284.43810537767,197,1,12,176,242,11,0,1467.7664773777367,2,4106.7836010922065,1.7271441635919087,25751825.87765684,228,1,-234.9280523713294,-1259.210865812644
1978,323,358006.4937581023,2243,0,19,490,161,65,2,934.1067852241428,0,7744.17474192546,1.7271441635919087,33590106.412358955,317,0,1207.883418255123,191.22433479948563
1979,12,123710.8128726387,2188,1,20,49,526,35,1,542.7563443115073,3,13619.96043096379,1.7271441635919087,7529626.486189423,245,0,1170.8595777691628,152.03387782149707
1980,381,39828.002855241495,1880,1,38,606,70,30,0,1058.6273800599815,2,6555.027638191512,1.7271441635919087,20737733.517877974,154,0,954.0525893453316,-67.84615411754154
1981,252,171017.12166072262,2424,1,30,197,569,41,0,507.1790315012676,3,8583.572697502364,1.7271441635919087,2144160.3237035605,279,0,1337.473239164173,319.2440196408145
1982,434,90473.51181939553,633,1,20,630,449,91,2,489.3903750961478,3,11801.264860547164,1.7271441635919087,7538908.881174119,84,1,77.27210992458754,-952.4574239069069
1983,86,86676.04728349764,343,1,4,399,125,20,1,685.0655955524657,0,8303.773378976728,1.7271441635919087,4102745.6654742,213,1,-125.74634876514165,-1161.6865982344498
1984,299,441921.4114695002,1462,1,30,31,281,70,2,382.658436665429,3,3617.134793672346,1.7271441635919087,38863988.82673048,202,1,660.8945487781923,-366.0710264477463
1985,241,22901.410354340725,1174,1,42,212,281,10,1,1076.4160364651011,2,18866.197653319443,1.7271441635919087,7612895.029434483,275,1,459.4327923190315,-571.7456140723964
1986,186,27297.245551160275,1799,0,39,503,45,79,2,756.2202211729448,1,5016.13138630052,1.7271441635919087,24558414.095569942,122,0,902.2309916341148,-130.50816366959003
1987,223,28826.739338101474,1649,0,20,206,350,45,2,774.0088775780646,1,9702.769971604903,1.7271441635919087,16048954.00081903,52,0,796.4840116066832,-235.75939444570292
1988,274,85435.5227425625,1456,1,8,20,515,57,0,418.2357494756686,3,6415.127978928695,1.7271441635919087,5664333.11418093,335,1,659.391918619641,-372.46950945084285
1989,307,16923.54150766979,1182,1,0,364,513,10,0,436.02440588078844,3,9562.870312342086,1.7271441635919087,6236994.48208125,55,1,469.0382847206431,-567.7326420322468
1990,204,127794.32777326986,1215,1,39,599,262,81,2,524.9676879063875,3,6555.027638191512,1.7271441635919087,4905009.803437121,217,1,493.71789729364104,-547.0510401252265
1991,325,76039.64392545618,1067,1,2,418,185,44,2,1325.4572261367784,2,20544.993564473254,1.7271441635919087,28556708.2310783,68,1,389.1484377238546,-652.0204928167238
